시도,시군구,읍면동/구,읍/면/리/동,리,위도,경도
전라남도,해남군,문내면,고평리,,34.6307,126.355
전라남도,해남군,문내면,고당리,,34.6327,126.3411
전라남도,해남군,문내면,무고리,,34.6294,126.3072
전라남도,해남군,문내면,충평리,,34.626,126.3279
전라남도,해남군,문내면,난대리,,34.611274,126.3132
전라남도,해남군,문내면,예락리,,34.6107,126.2923
전라남도,해남군,문내면,서상리,,34.5975,126.3033
전라남도,해남군,문내면,학동리,,34.5635,126.3256
전라남도,해남군,문내면,선두리,,34.5874,126.3215
전라남도,해남군,문내면,동외리,,34.598,126.3176
전라남도,해남군,문내면,석교리,,34.6108,126.3501
전라남도,해남군,문내면,용암리,,34.5908,126.3478
전라남도,해남군,산이면,,,34.6447544,126.4478982
전라남도,해남군,산이면,금호리,,34.7059,126.3715
전라남도,해남군,산이면,부동리,,34.6595,126.3918
전라남도,해남군,산이면,상공리,,34.6793,126.4042
전라남도,해남군,산이면,구성리,,34.7046,126.3987
전라남도,해남군,산이면,덕송리,,34.6874,126.4366
전라남도,해남군,산이면,대진리,,34.671776,126.4242
전라남도,해남군,산이면,진산리,,34.6494,126.4293
전라남도,해남군,산이면,초송리,,34.6422,126.4485
전라남도,해남군,산이면,송천리,,34.639,126.4675
전라남도,해남군,산이면,예정리,,34.622,126.4588
전라남도,해남군,산이면,덕호리,,34.6279,126.4743
전라남도,해남군,산이면,금송리,,34.6231,126.4902
전라남도,해남군,산이면,노송리,,34.622107,126.510575
전라남도,해남군,황산면,,,34.5769748,126.4363578
전라남도,해남군,황산면,옥동리,,34.5667272,126.3672489
전라남도,해남군,황산면,관춘리,,34.596,126.3896
전라남도,해남군,황산면,부곡리,,34.5539,126.3933
전라남도,해남군,황산면,외입리,,34.5576,126.41375
전라남도,해남군,황산면,연당리,,34.5757,126.4073
전라남도,해남군,황산면,남리리,,34.5721,126.4243
전라남도,해남군,황산면,한자리,,34.538842,126.461238
전라남도,해남군,황산면,호동리,,34.5627,126.4437
전라남도,해남군,황산면,우항리,,34.586499,126.43005
전라남도,해남군,황산면,송호리,,34.564283,126.467075
전라남도,해남군,황산면,연호리,,34.5982,126.4935
전라남도,해남군,황산면,원호리,,34.5721,126.4893
전라남도,해남군,황산면,일신리,,34.5792,126.5148
전라남도,해남군,마산면,,,34.621615,126.568163
전라남도,해남군,마산면,상등리,,34.590982,126.553088
전라남도,해남군,마산면,용전리,,34.6048,126.5502
전라남도,해남군,마산면,학의리,,34.6102,126.5149
전라남도,해남군,마산면,연구리,,34.6531,126.5276
전라남도,해남군,마산면,노하리,,34.6244,126.5465
전라남도,해남군,마산면,산막리,,34.632774,126.572838
전라남도,해남군,마산면,외호리,,34.624,126.5934
전라남도,해남군,마산면,송석리,,34.613999,126.615763
전라남도,해남군,마산면,맹진리,,34.6261,126.6165
전라남도,해남군,마산면,장촌리,,34.6031,126.592
전라남도,해남군,마산면,화내리,,34.614049,126.568475
전라남도,해남군,계곡면,,,34.645132,126.659563
전라남도,해남군,계곡면,황죽리,,34.61654,126.687025
전라남도,해남군,계곡면,신평리,,34.615132,126.675063
전라남도,해남군,계곡면,잠두리,,34.6682,126.5779
전라남도,해남군,계곡면,가학리,,34.661,126.5959
전라남도,해남군,계곡면,사정리,,34.648899,126.601713
전라남도,해남군,계곡면,여수리,,34.6553,126.6147
전라남도,해남군,계곡면,덕정리,,34.634099,126.631113
전라남도,해남군,계곡면,방춘리,,34.65949,126.63395
전라남도,해남군,계곡면,반계리,,34.6453792,126.636067
전라남도,해남군,계곡면,선진리,,34.6789,126.6956
전라남도,해남군,계곡면,장소리,,34.6739,126.6858
전라남도,해남군,계곡면,당산리,,34.6802,126.6605
전라남도,해남군,계곡면,강절리,,34.6673,126.6654
전라남도,해남군,계곡면,법곡리,,34.649624,126.676613
전라남도,해남군,계곡면,성진리,,34.639899,126.656525
전라남도,해남군,옥천면,,,34.5675,126.64785
전라남도,해남군,옥천면,용동리,,34.5111,126.6618
전라남도,해남군,옥천면,송산리,,34.5555,126.642625
전라남도,해남군,옥천면,백호리,,34.5408,126.654638
전라남도,해남군,옥천면,대산리,,34.5483,126.676
전라남도,해남군,옥천면,청신리,,34.5624,126.672462
전라남도,해남군,옥천면,흑천리,,34.5652,126.6824
전라남도,해남군,옥천면,성산리,,34.580775,126.674238
전라남도,해남군,옥천면,용산리,,34.586374,126.662338
전라남도,해남군,옥천면,월평리,,34.599574,126.665688
전라남도,해남군,옥천면,팔산리,,34.6106,126.6559
전라남도,해남군,옥천면,신죽리,,34.620082,126.6471
전라남도,해남군,옥천면,신계리,,34.5997,126.6255
전라남도,해남군,옥천면,영신리,,34.587199,126.641525
전라남도,해남군,옥천면,영춘리,,34.5726,126.6495
전라남도,해남군,북일면,,,34.4641782,126.6760329
전라남도,해남군,북일면,내동리,,34.450285,126.7183
전라남도,해남군,북일면,방산리,,34.4467,126.6942
전라남도,해남군,북일면,용일리,,34.4633,126.7032
전라남도,해남군,북일면,운전리,,34.491001,126.672613
전라남도,해남군,북일면,흥촌리,,34.465801,126.656413
전라남도,해남군,북일면,신월리,,34.458535,126.67775
전라남도,해남군,북일면,금당리,,34.441301,126.6778
전라남도,해남군,북일면,만수리,,34.4311,126.6693
전라남도,해남군,북평면,,,34.408132,126.625463
전라남도,해남군,북평면,와룡리,,34.4297049,126.6553834
전라남도,해남군,북평면,동해리,,34.4445,126.6405
전라남도,해남군,북평면,오산리,,34.4199,126.6416
전라남도,해남군,북평면,영전리,,34.3319,126.5862
전라남도,해남군,북평면,평암리,,34.3387,126.6179
전라남도,해남군,북평면,서홍리,,34.3691,126.6065
전라남도,해남군,북평면,이진리,,34.3931,126.6072
전라남도,해남군,북평면,남창리,,34.4168,126.6208
전라남도,해남군,송지면,,,34.369629,126.5194855
전라남도,해남군,송지면,서정리,,34.3841,126.568
전라남도,해남군,송지면,해원리,,34.3906,126.539
전라남도,해남군,송지면,마봉리,,34.3597,126.5554
전라남도,해남군,송지면,통호리,,34.3255176,126.5704066
전라남도,해남군,송지면,송호리,,34.3214,126.5312
전라남도,해남군,송지면,소죽리,,34.3576,126.5317
전라남도,해남군,송지면,어란리,,34.3683,126.4921
전라남도,해남군,송지면,산정리,,34.3721,126.5151
전라남도,해남군,송지면,미야리,,34.3825,126.516
전라남도,해남군,송지면,우근리,,34.3798,126.5006
전라남도,해남군,송지면,학가리,,34.3981,126.5006
전라남도,해남군,송지면,가차리,,34.4027,126.5173
전라남도,해남군,송지면,군곡리,,34.411,126.5322
전라남도,해남군,송지면,금강리,,34.417,126.5509
전라남도,해남군,현산면,,,34.459926,126.553525
전라남도,해남군,현산면,월송리,,34.4038,126.5843
전라남도,해남군,현산면,조산리,,34.434526,126.608
전라남도,해남군,현산면,구산리,,34.4278,126.5872
전라남도,해남군,현산면,황산리,,34.4431,126.5857
전라남도,해남군,현산면,초호리,,34.4312,126.5494
전라남도,해남군,현산면,백포리,,34.4399,126.5224
전라남도,해남군,현산면,읍호리,,34.4501,126.5547
전라남도,해남군,현산면,일평리,,34.4598,126.5698
전라남도,해남군,현산면,덕흥리,,34.4728,126.5892
전라남도,해남군,현산면,고현리,,34.467585,126.545325
전라남도,해남군,현산면,구시리,,34.4934,126.5521
전라남도,해남군,현산면,만안리,,34.4969,126.5874
전라남도,해남군,화산면,,,34.4913817,126.5151956
전라남도,해남군,화산면,삼마리,,34.4535736,126.4171634
전라남도,해남군,화산면,평호리,,34.4419,126.475
전라남도,해남군,화산면,안호리,,34.4452,126.506
전라남도,해남군,화산면,석호리,,34.4549,126.4885
전라남도,해남군,화산면,송산리,,34.4657,126.5117
전라남도,해남군,화산면,부길리,,34.4757,126.4991
전라남도,해남군,화산면,방축리,,34.4864,126.5172
전라남도,해남군,화산면,연정리,,34.5002,126.5184
전라남도,해남군,화산면,월호리,,34.4931,126.4976
전라남도,해남군,화산면,관동리,,34.4775,126.4709
전라남도,해남군,화산면,가좌리,,34.4947,126.4771
전라남도,해남군,화산면,율동리,,34.5158,126.4782
전라남도,해남군,화산면,연곡리,,34.516933,126.4976
전라남도,해남군,화산면,금풍리,,34.516892,126.515188
전라남도,해남군,화산면,해창리,,34.5102,126.5331
전라남도,해남군,삼산면,,,34.520825,126.609988
전라남도,해남군,삼산면,상가리,,34.5336,126.6315
전라남도,해남군,삼산면,평활리,,34.5177632,126.6210975
전라남도,해남군,삼산면,구림리,,34.4859,126.6196
전라남도,해남군,삼산면,충리,,34.5172,126.5912
전라남도,해남군,삼산면,원진리,,34.5154,126.5567
전라남도,해남군,삼산면,봉학리,,34.5319,126.5558
전라남도,해남군,삼산면,송정리,,34.533658,126.572988
전라남도,해남군,삼산면,창리,,34.537494,126.5900323
전라남도,해남군,삼산면,신흥리,,34.5328,126.612
전라남도,해남군,해남읍,,,34.5652148,126.5991859
전라남도,해남군,해남읍,복평리,,34.5668,126.54445
전라남도,해남군,해남읍,구교리,,34.5843,126.5875
전라남도,해남군,해남읍,용정리,,34.569558,126.574313
전라남도,해남군,해남읍,남천리,,34.5516,126.5619
전라남도,해남군,해남읍,남동리,,34.5710873,126.5972559
전라남도,해남군,해남읍,내사리,,34.5378,126.5199
전라남도,해남군,해남읍,백야리,,34.549183,126.5722
전라남도,해남군,해남읍,안동리,,34.5487,126.5887
전라남도,해남군,해남읍,연동리,,34.5483,126.6138
전라남도,해남군,해남읍,신안리,,34.5627,126.6204
전라남도,해남군,해남읍,수성리,,34.5747,126.5995
전라남도,해남군,해남읍,성내리,,34.5724781,126.5989471
전라남도,해남군,해남읍,남외리,,34.5694,126.59
전라남도,해남군,해남읍,고도리,,34.5612,126.5971
전라남도,해남군,해남읍,읍내리,,34.5706769,126.599213
전라남도,해남군,해남읍,평동리,,34.5685,126.5996
전라남도,해남군,해남읍,해리,,34.5805,126.6188
전라남도,강진군,,,,34.64209,126.7672
전라남도,강진군,마량면,,,34.450468,126.81895
전라남도,강진군,마량면,수인리,,34.4715,126.8077
전라남도,강진군,마량면,마량리,,34.4647,126.8191
전라남도,강진군,마량면,원포리,,34.4649,126.8336
전라남도,강진군,마량면,상흥리,,34.4797,126.8465
전라남도,강진군,마량면,영동리,,34.4851,126.8278
전라남도,강진군,옴천면,,,34.7450562,126.7944132
전라남도,강진군,옴천면,정정리,,34.7473,126.8046
전라남도,강진군,옴천면,개산리,,34.7428,126.7932
전라남도,강진군,옴천면,기좌리,,34.7456,126.7683
전라남도,강진군,옴천면,월곡리,,34.7769,126.773
전라남도,강진군,옴천면,영산리,,34.761,126.7643
전라남도,강진군,옴천면,황막리,,34.7677,126.7978
전라남도,강진군,옴천면,봉림리,,34.7512,126.814
전라남도,강진군,병영면,,,34.7168269,126.8127372
전라남도,강진군,병영면,삭양리,,34.69,126.8439
전라남도,강진군,병영면,도룡리,,34.6981,126.8268
전라남도,강진군,병영면,하고리,,34.715,126.8045
전라남도,강진군,병영면,중고리,,34.7188,126.7964
전라남도,강진군,병영면,상고리,,34.7299,126.7946
전라남도,강진군,병영면,한학리,,34.7319,126.8057
전라남도,강진군,병영면,성남리,,34.7154922,126.8122822
전라남도,강진군,병영면,삼인리,,34.70971,126.8154
전라남도,강진군,병영면,성동리,,34.7211,126.8142
전라남도,강진군,병영면,박동리,,34.7186,126.8223
전라남도,강진군,병영면,지로리,,34.7193,126.8365
전라남도,강진군,병영면,상낙리,,34.7301,126.8256
전라남도,강진군,작천면,,,34.7042279,126.7713914
전라남도,강진군,작천면,평리,,34.7054,126.782
전라남도,강진군,작천면,갈동리,,34.7303,126.7408
전라남도,강진군,작천면,현산리,,34.7015,126.7612
전라남도,강진군,작천면,평기리,,34.685,126.774
전라남도,강진군,작천면,삼당리,,34.690493,126.784075
전라남도,강진군,작천면,야흥리,,34.6965,126.7943
전라남도,강진군,작천면,이남리,,34.6973,126.8115
전라남도,강진군,작천면,토마리,,34.6826,126.8064
전라남도,강진군,작천면,내기리,,34.7223,126.7862
전라남도,강진군,작천면,삼열리,,34.7199,126.7724
전라남도,강진군,작천면,용상리,,34.7211624,126.7622884
전라남도,강진군,작천면,군자리,,34.715801,126.756025
전라남도,강진군,성전면,,,34.6926951,126.7090975
전라남도,강진군,성전면,송학리,,34.671201,126.744463
전라남도,강진군,성전면,금당리,,34.6659,126.7279
전라남도,강진군,성전면,도림리,,34.6723,126.7112
전라남도,강진군,성전면,성전리,,34.685101,126.716962
전라남도,강진군,성전면,수양리,,34.6921,126.7319
전라남도,강진군,성전면,명산리,,34.685135,126.753475
전라남도,강진군,성전면,영풍리,,34.7086,126.7205
전라남도,강진군,성전면,월평리,,34.6974,126.6854
전라남도,강진군,성전면,송월리,,34.708,126.699
전라남도,강진군,성전면,월하리,,34.7374,126.6861
전라남도,강진군,성전면,월남리,,34.7452,126.717
전라남도,강진군,신전면,,,34.5135487,126.7200508
전라남도,강진군,신전면,영관리,,34.489,126.6904
전라남도,강진군,신전면,용화리,,34.4799,126.7042
전라남도,강진군,신전면,송천리,,34.4852,126.7274
전라남도,강진군,신전면,사초리,,34.470401,126.734638
전라남도,강진군,신전면,벌정리,,34.4982,126.7469
전라남도,강진군,신전면,용월리,,34.5045,126.7162
전라남도,강진군,신전면,수양리,,34.5208,126.7081
전라남도,강진군,도암면,,,34.5463528,126.7277118
전라남도,강진군,도암면,봉황리,,34.546425,126.697113
전라남도,강진군,도암면,석문리,,34.5478,126.7176
전라남도,강진군,도암면,항촌리,,34.534,126.7316
전라남도,강진군,도암면,용흥리,,34.5399,126.7528
전라남도,강진군,도암면,신기리,,34.5348,126.7811
전라남도,강진군,도암면,학장리,,34.555533,126.753163
전라남도,강진군,도암면,만덕리,,34.577893,126.750186
전라남도,강진군,도암면,덕년리,,34.6109,126.6987
전라남도,강진군,도암면,강정리,,34.5902,126.699
전라남도,강진군,도암면,지석리,,34.5785,126.692
전라남도,강진군,도암면,계라리,,34.5748,126.7171
전라남도,강진군,도암면,덕서리,,34.5964,126.7191
전라남도,강진군,대구면,,,34.4954358,126.8008437
전라남도,강진군,대구면,저두리,,34.529858,126.801438
전라남도,강진군,대구면,구수리,,34.4791,126.8021
전라남도,강진군,대구면,계율리,,34.5084,126.8222
전라남도,강진군,대구면,용운리,,34.5278,126.8344
전라남도,강진군,대구면,사당리,,34.5058,126.7943
전라남도,강진군,대구면,수동리,,34.4972,126.804
전라남도,강진군,칠량면,,,34.572733,126.799213
전라남도,강진군,칠량면,장계리,,34.5495,126.802975
전라남도,강진군,칠량면,흥학리,,34.5486,126.8289
전라남도,강진군,칠량면,명주리,,34.5556,126.8616
전라남도,강진군,칠량면,단월리,,34.5638,126.844
전라남도,강진군,칠량면,삼흥리,,34.5945,126.8513
전라남도,강진군,칠량면,송정리,,34.569508,126.822675
전라남도,강진군,칠량면,영복리,,34.5798,126.7981
전라남도,강진군,칠량면,봉황리,,34.5602,126.7957
전라남도,강진군,칠량면,현평리,,34.5623,126.8086
전라남도,강진군,칠량면,영동리,,34.5791,126.8145
전라남도,강진군,칠량면,동백리,,34.5967,126.8045
전라남도,강진군,칠량면,송로리,,34.6039,126.7873
전라남도,강진군,군동면,,,34.6448771,126.8150887
전라남도,강진군,군동면,삼신리,,34.625,126.7901
전라남도,강진군,군동면,금사리,,34.6142,126.8185
전라남도,강진군,군동면,쌍덕리,,34.627299,126.81205
전라남도,강진군,군동면,석교리,,34.6372,126.8122
전라남도,강진군,군동면,덕천리,,34.6285,126.8293
전라남도,강진군,군동면,장산리,,34.6329,126.8583
전라남도,강진군,군동면,풍동리,,34.6508,126.8614
전라남도,강진군,군동면,용소리,,34.661,126.8546
전라남도,강진군,군동면,화산리,,34.667,126.8208
전라남도,강진군,군동면,금강리,,34.6481,126.8339
전라남도,강진군,군동면,라천리,,34.6525,126.8094
전라남도,강진군,군동면,호계리,,34.649674,126.784375
전라남도,강진군,군동면,파산리,,34.659582,126.791225
전라남도,강진군,강진읍,,,34.6357995,126.7735557
전라남도,강진군,강진읍,서산리,,34.6453,126.7128
전라남도,강진군,강진읍,춘전리,,34.6318,126.727
전라남도,강진군,강진읍,송덕리,,34.6566,126.7474
전라남도,강진군,강진읍,송전리,,34.645157,126.748437
전라남도,강진군,강진읍,덕남리,,34.6017,126.76
전라남도,강진군,강진읍,임천리,,34.6108,126.7443
전라남도,강진군,강진읍,영파리,,34.6067,126.7269
전라남도,강진군,강진읍,학명리,,34.6193,126.758
전라남도,강진군,강진읍,남포리,,34.624349,126.768225
전라남도,강진군,강진읍,평동리,,34.6338604,126.7689969
전라남도,강진군,강진읍,목리,,34.629815,126.7751
전라남도,강진군,강진읍,교촌리,,34.6523,126.7763
전라남도,강진군,강진읍,서성리,,34.6373,126.7603
전라남도,강진군,강진읍,남성리,,34.648707,126.76355
전라남도,강진군,강진읍,동성리,,34.6444,126.771
전라남도,장흥군,,,,34.681622,126.9070507
전라남도,장흥군,회진면,,,34.4815233,126.939556
전라남도,장흥군,회진면,대리,,34.48,126.9699
전라남도,장흥군,회진면,신상리,,34.4938013,126.9598
전라남도,장흥군,회진면,덕산리,,34.4489,126.9648
전라남도,장흥군,회진면,회진리,,34.4756,126.9315
전라남도,장흥군,회진면,진목리,,34.4675,126.9139
전라남도,장흥군,부산면,,,34.723385,126.903387
전라남도,장흥군,부산면,부춘리,,34.7105,126.9168
전라남도,장흥군,부산면,기동리,,34.7234,126.9129
전라남도,장흥군,부산면,호계리,,34.7238,126.9313
전라남도,장흥군,부산면,금자리,,34.7498,126.924
전라남도,장흥군,부산면,용반리,,34.7465,126.9047
전라남도,장흥군,부산면,지천리,,34.7595,126.8993
전라남도,장흥군,부산면,유량리,,34.731676,126.896488
전라남도,장흥군,부산면,구룡리,,34.717418,126.8952
전라남도,장흥군,부산면,내안리,,34.7057,126.8863
전라남도,장흥군,유치면,,,34.8023242,126.8389326
전라남도,장흥군,유치면,원등리,,34.8029309,126.8379558
전라남도,장흥군,유치면,운월리,,34.851799,126.865275
전라남도,장흥군,유치면,대천리,,34.8498,126.8908
전라남도,장흥군,유치면,봉덕리,,34.8195,126.8813
전라남도,장흥군,유치면,용문리,,34.792442,126.9044
전라남도,장흥군,유치면,관동리,,34.7916,126.809463
전라남도,장흥군,유치면,반월리,,34.813,126.8156
전라남도,장흥군,유치면,조양리,,34.8202,126.8399
전라남도,장흥군,유치면,신풍리,,34.8059,126.8552
전라남도,장흥군,유치면,송정리,,34.7834,126.8794
전라남도,장흥군,유치면,신월리,,34.7603,126.8347
전라남도,장흥군,유치면,오복리,,34.738,126.8573
전라남도,장흥군,유치면,대리,,34.7289699,126.8694266
전라남도,장흥군,장평면,,,34.773675,126.9748
전라남도,장흥군,장평면,광평리,,34.7867121,126.9835694
전라남도,장흥군,장평면,두봉리,,34.8116,127.0125
전라남도,장흥군,장평면,진산리,,34.8292,127.0185
전라남도,장흥군,장평면,복흥리,,34.8356,126.9795
전라남도,장흥군,장평면,어곡리,,34.8283,126.9642
전라남도,장흥군,장평면,내동리,,34.818,126.989925
전라남도,장흥군,장평면,임리,,34.8078,126.9899
전라남도,장흥군,장평면,녹양리,,34.797133,126.998275
전라남도,장흥군,장평면,선정리,,34.790831,126.9730652
전라남도,장흥군,장평면,기동리,,34.8115,126.9619
전라남도,장흥군,장평면,청용리,,34.8113,126.9427
전라남도,장흥군,장평면,병동리,,34.8331,126.9102
전라남도,장흥군,장평면,우산리,,34.8175,126.919
전라남도,장흥군,장평면,봉림리,,34.7943,126.9252
전라남도,장흥군,장평면,제산리,,34.7838,126.9327
전라남도,장흥군,장평면,축내리,,34.7826,126.953
전라남도,장흥군,장평면,양촌리,,34.7812,126.9714
전라남도,장흥군,장평면,등촌리,,34.7684,126.9496
전라남도,장흥군,장평면,용강리,,34.7672,126.9704
전라남도,장흥군,장동면,,,34.7498839,126.9953817
전라남도,장흥군,장동면,용곡리,,34.7229,126.9536
전라남도,장흥군,장동면,하산리,,34.7256,126.9763
전라남도,장흥군,장동면,만년리,,34.744901,126.953413
전라남도,장흥군,장동면,북교리,,34.7515,126.9706
전라남도,장흥군,장동면,반산리,,34.7358,127.0001
전라남도,장흥군,장동면,배산리,,34.7489,127.0109
전라남도,장흥군,장동면,조양리,,34.7663,126.9952
전라남도,장흥군,장동면,봉동리,,34.7791,127.0017
전라남도,장흥군,안양면,,,34.6499876,126.9739862
전라남도,장흥군,안양면,해창리,,34.635432,126.98815
전라남도,장흥군,안양면,사촌리,,34.6341,127.0118
전라남도,장흥군,안양면,수문리,,34.6365,127.0353
전라남도,장흥군,안양면,수락리,,34.6552,127.0322
전라남도,장흥군,안양면,신촌리,,34.6425267,127.0217097
전라남도,장흥군,안양면,학송리,,34.6614,127.0039
전라남도,장흥군,안양면,지천리,,34.63,126.9672
전라남도,장흥군,안양면,모령리,,34.640824,126.966788
전라남도,장흥군,안양면,수양리,,34.657632,126.949125
전라남도,장흥군,안양면,운흥리,,34.652924,126.981913
전라남도,장흥군,안양면,당암리,,34.6673,126.9797
전라남도,장흥군,안양면,비동리,,34.6766,126.9677
전라남도,장흥군,안양면,기산리,,34.6733,126.9471
전라남도,장흥군,용산면,,,34.614924,126.914025
전라남도,장흥군,용산면,금곡리,,34.6179,126.9338
전라남도,장흥군,용산면,상발리,,34.6032,126.9882
전라남도,장흥군,용산면,풍길리,,34.616,126.9724
전라남도,장흥군,용산면,덕암리,,34.6295,126.9458
전라남도,장흥군,용산면,계산리,,34.6413,126.9474
전라남도,장흥군,용산면,모산리,,34.6449,126.9236
전라남도,장흥군,용산면,인암리,,34.6266,126.92
전라남도,장흥군,용산면,상금리,,34.6078,126.9531
전라남도,장흥군,용산면,관지리,,34.607249,126.938325
전라남도,장흥군,용산면,녹원리,,34.5897,126.9408
전라남도,장흥군,용산면,월송리,,34.5889,126.9126
전라남도,장흥군,용산면,접정리,,34.6034,126.9112
전라남도,장흥군,용산면,운주리,,34.608457,126.87785
전라남도,장흥군,용산면,어산리,,34.6293,126.8985
전라남도,장흥군,대덕읍,,,34.4994489,126.8882284
전라남도,장흥군,대덕읍,가학리,,34.4766,126.9056
전라남도,장흥군,대덕읍,옹암리,,34.4359,126.88
전라남도,장흥군,대덕읍,분토리,,34.49,126.8548
전라남도,장흥군,대덕읍,신리,,34.4581,126.8637
전라남도,장흥군,대덕읍,잠두리,,34.4707,126.8829
전라남도,장흥군,대덕읍,도청리,,34.4831,126.8738
전라남도,장흥군,대덕읍,신월리,,34.5044,126.8625
전라남도,장흥군,대덕읍,연정리,,34.5126,126.8794
전라남도,장흥군,대덕읍,연지리,,34.5188,126.9055
전라남도,장흥군,관산읍,,,34.5616043,126.9389041
전라남도,장흥군,관산읍,고마리,,34.565317,126.9916
전라남도,장흥군,관산읍,죽청리,,34.5811,126.9788
전라남도,장흥군,관산읍,하발리,,34.584,126.9618
전라남도,장흥군,관산읍,외동리,,34.5172,126.9375
전라남도,장흥군,관산읍,삼산리,,34.516358,126.963438
전라남도,장흥군,관산읍,신동리,,34.5506,126.979
전라남도,장흥군,관산읍,지정리,,34.56245,126.9631
전라남도,장흥군,관산읍,송촌리,,34.5427,126.9577
전라남도,장흥군,관산읍,방촌리,,34.5434,126.9419
전라남도,장흥군,관산읍,죽교리,,34.5656,126.9441
전라남도,장흥군,관산읍,옥당리,,34.5513,126.9316
전라남도,장흥군,관산읍,용전리,,34.5516,126.9156
전라남도,장흥군,관산읍,농안리,,34.5529,126.8939
전라남도,장흥군,관산읍,부평리,,34.562408,126.8837
전라남도,장흥군,관산읍,성산리,,34.5824,126.8869
전라남도,장흥군,관산읍,남송리,,34.5727,126.9174
전라남도,장흥군,장흥읍,,,34.6797667,126.9026546
전라남도,장흥군,장흥읍,우산리,,34.6681,126.9273
전라남도,장흥군,장흥읍,연산리,,34.689,126.8863
전라남도,장흥군,장흥읍,행원리,,34.69366,126.907838
전라남도,장흥군,장흥읍,원도리,,34.682001,126.91045
전라남도,장흥군,장흥읍,관덕리,,34.6899,126.9189
전라남도,장흥군,장흥읍,축내리,,34.6863,126.9222
전라남도,장흥군,장흥읍,상리,,34.6884421,126.9271093
전라남도,장흥군,장흥읍,해당리,,34.6926,126.9372
전라남도,장흥군,장흥읍,금산리,,34.7005,126.9471
전라남도,장흥군,장흥읍,삼산리,,34.6899,126.9555
전라남도,장흥군,장흥읍,향양리,,34.681093,126.928513
전라남도,장흥군,장흥읍,건산리,,34.6752108,126.9098486
전라남도,장흥군,장흥읍,평화리,,34.6632,126.914
전라남도,장흥군,장흥읍,덕제리,,34.6424,126.8895
전라남도,장흥군,장흥읍,평장리,,34.6434,126.8764
전라남도,장흥군,장흥읍,송암리,,34.659,126.8744
전라남도,장흥군,장흥읍,영전리,,34.6716,126.8725
전라남도,장흥군,장흥읍,사안리,,34.6811,126.8795
전라남도,장흥군,장흥읍,성불리,,34.7013,126.8632
전라남도,장흥군,장흥읍,순지리,,34.660507,126.8905
전라남도,장흥군,장흥읍,충열리,,34.6686,126.8892
전라남도,장흥군,장흥읍,교촌리,,34.674,126.8929
전라남도,장흥군,장흥읍,남외리,,34.6677,126.8979
전라남도,장흥군,장흥읍,예양리,,34.6745,126.9015
전라남도,장흥군,장흥읍,기양리,,34.681326,126.901375
전라남도,장흥군,장흥읍,남동리,,34.6787,126.8954
전라남도,장흥군,장흥읍,동동리,,34.6815,126.8974
전라남도,화순군,,,,35.0645238,126.9864771
전라남도,화순군,동면,,,35.029925,127.0385125
전라남도,화순군,동면,대포리,,35.0162,127.0154
전라남도,화순군,동면,옥호리,,34.9981,127.0166
전라남도,화순군,동면,운농리,,35.0124,127.0418
전라남도,화순군,동면,장동리,,35.0382,127.0414
전라남도,화순군,동면,천덕리,,35.0229,127.0566
전라남도,화순군,동면,오동리,,35.0496,127.05785
전라남도,화순군,동면,복암리,,35.036333,127.074713
전라남도,화순군,동면,경치리,,35.0649,127.0821
전라남도,화순군,동면,무포리,,35.0557,127.0691
전라남도,화순군,동면,마산리,,35.0716,127.069
전라남도,화순군,동면,청궁리,,35.0804422,127.0557076
전라남도,화순군,동면,국동리,,35.0723,127.0275
전라남도,화순군,동면,서성리,,35.0595,127.0189
전라남도,화순군,동면,언도리,,35.041867,127.0263
전라남도,화순군,동면,백용리,,35.0391,127.0128
전라남도,화순군,남면,,,35.007308,127.095863
전라남도,화순군,남면,내리,,35.0366,127.1432
전라남도,화순군,남면,용리,,35.0273,127.113
전라남도,화순군,남면,다산리,,35.0196,127.142
전라남도,화순군,남면,유마리,,35.0205,127.175
전라남도,화순군,남면,남계리,,34.996035,127.1637
전라남도,화순군,남면,복교리,,34.9776,127.1661
전라남도,화순군,남면,주산리,,34.9747,127.1421
전라남도,화순군,남면,사수리,,34.9893,127.1358
전라남도,화순군,남면,절산리,,35.0082,127.1261
전라남도,화순군,남면,장전리,,35.028833,127.0964
전라남도,화순군,남면,벽송리,,35.0152,127.0784
전라남도,화순군,남면,원리,,34.9946,127.0733
전라남도,화순군,남면,운산리,,34.9607,127.0976
전라남도,화순군,남면,검산리,,34.9827,127.0906
전라남도,화순군,남면,대곡리,,34.975601,127.114375
전라남도,화순군,남면,사평리,,35.0086649,127.0985567
전라남도,화순군,동복면,,,35.071192,127.129075
전라남도,화순군,동복면,한천리,,35.0549,127.1271
전라남도,화순군,동복면,구암리,,35.0519,127.148263
전라남도,화순군,동복면,연둔리,,35.0426,127.1131
전라남도,화순군,동복면,읍애리,,35.0615,127.1056
전라남도,화순군,동복면,연월리,,35.0734,127.1135
전라남도,화순군,동복면,안성리,,35.112,127.1473
전라남도,화순군,동복면,가수리,,35.113257,127.177663
전라남도,화순군,동복면,신율리,,35.089499,127.146363
전라남도,화순군,동복면,유천리,,35.0642,127.1772
전라남도,화순군,동복면,천변리,,35.0704,127.1266
전라남도,화순군,동복면,칠정리,,35.079,127.1429
전라남도,화순군,동복면,독상리,,35.0657,127.144563
